Time,Position,Percentage,Lots,Number
2024-01-29 18:24:59.034140,Long,67.0,12504.47,51217.0
2024-01-29 18:25:05.590508,Short,33.0,6212.06,22199.0
2024-01-29 18:25:05.590508,Long,67.0,12504.47,51217.0
2024-01-29 18:25:11.791345,Short,33.0,6208.4,22180.0
2024-01-29 18:25:11.791345,Long,67.0,12506.64,51236.0
2024-01-29 18:25:18.377466,Short,33.0,6208.4,22180.0
2024-01-29 18:25:18.377466,Long,67.0,12506.64,51236.0
2024-01-29 18:25:24.541817,Short,33.0,6208.4,22180.0
2024-01-29 18:25:24.541817,Long,67.0,12506.64,51236.0
2024-01-29 18:25:30.654295,Short,33.0,6208.4,22180.0
2024-01-29 18:25:30.654295,Long,67.0,12506.64,51236.0
2024-01-29 18:25:36.814279,Short,33.0,6208.4,22180.0
2024-01-29 18:25:36.814279,Long,67.0,12506.64,51236.0
2024-01-29 18:25:43.096357,Short,33.0,6208.4,22180.0
2024-01-29 18:25:43.096357,Long,67.0,12506.64,51236.0
2024-01-29 18:25:49.146365,Short,33.0,6208.4,22180.0
2024-01-29 18:25:49.146365,Long,67.0,12506.64,51236.0
2024-01-29 18:25:55.213835,Short,33.0,6208.4,22180.0
2024-01-29 18:25:55.213835,Long,67.0,12506.64,51236.0
2024-01-29 18:26:01.291095,Short,33.0,6208.4,22180.0
2024-01-29 18:26:01.291095,Long,67.0,12506.64,51236.0
2024-01-29 18:26:07.700208,Short,33.0,6208.4,22180.0
2024-01-29 18:26:07.700208,Long,67.0,12506.64,51236.0
2024-01-29 18:26:14.013857,Short,33.0,6207.44,22161.0
2024-01-29 18:26:14.013857,Long,67.0,12509.12,51265.0
2024-01-29 18:26:20.293537,Short,33.0,6207.44,22161.0
2024-01-29 18:26:20.293537,Long,67.0,12509.12,51265.0
2024-01-29 18:26:26.411764,Short,33.0,6207.44,22161.0
2024-01-29 18:26:26.411764,Long,67.0,12509.12,51265.0
2024-01-29 18:26:32.536348,Short,33.0,6207.44,22161.0
2024-01-29 18:26:32.536348,Long,67.0,12509.12,51265.0
2024-01-29 18:26:38.694469,Short,33.0,6207.44,22161.0
2024-01-29 18:26:38.694469,Long,67.0,12509.12,51265.0
2024-01-29 18:26:44.806317,Short,33.0,6207.44,22161.0
2024-01-29 18:26:44.806317,Long,67.0,12509.12,51265.0
2024-01-29 18:26:51.213104,Short,33.0,6207.44,22161.0
2024-01-29 18:26:51.213104,Long,67.0,12509.12,51265.0
2024-01-29 18:26:57.522464,Short,33.0,6207.44,22161.0
2024-01-29 18:26:57.522464,Long,67.0,12509.12,51265.0
2024-01-29 18:27:03.757904,Short,33.0,6207.44,22161.0
2024-01-29 18:27:03.757904,Long,67.0,12509.12,51265.0
2024-01-29 18:27:09.877786,Short,33.0,6207.44,22161.0
2024-01-29 18:27:09.877786,Long,67.0,12509.12,51265.0
2024-01-29 18:27:16.297918,Short,33.0,6205.81,22151.0
2024-01-29 18:27:16.297918,Long,67.0,12512.8,51295.0
2024-01-29 18:27:23.077645,Short,33.0,6205.81,22151.0
2024-01-29 18:27:23.077645,Long,67.0,12512.8,51295.0
2024-01-29 18:27:29.489275,Short,33.0,6205.81,22151.0
2024-01-29 18:27:29.489275,Long,67.0,12512.8,51295.0
2024-01-29 18:27:36.228648,Short,33.0,6205.81,22151.0
2024-01-29 18:27:36.228648,Long,67.0,12512.8,51295.0
2024-01-29 18:27:42.362068,Short,33.0,6205.81,22151.0
2024-01-29 18:27:42.362068,Long,67.0,12512.8,51295.0
2024-01-29 18:27:48.601118,Short,33.0,6205.81,22151.0
2024-01-29 18:27:48.601118,Long,67.0,12512.8,51295.0
2024-01-29 18:27:54.795272,Short,33.0,6205.81,22151.0
2024-01-29 18:27:54.795272,Long,67.0,12512.8,51295.0
2024-01-29 18:28:00.930491,Short,33.0,6205.81,22151.0
2024-01-29 18:28:00.930491,Long,67.0,12512.8,51295.0
2024-01-29 18:28:07.145306,Short,33.0,6205.81,22151.0
2024-01-29 18:28:07.145306,Long,67.0,12512.8,51295.0
2024-01-29 18:28:13.515629,Short,33.0,6199.66,22128.0
2024-01-29 18:28:13.515629,Long,67.0,12520.56,51407.0
2024-01-29 18:28:19.719557,Short,33.0,6199.66,22128.0
2024-01-29 18:28:19.719557,Long,67.0,12520.56,51407.0
2024-01-29 18:28:26.083858,Short,33.0,6199.66,22128.0
2024-01-29 18:28:26.083858,Long,67.0,12520.56,51407.0
2024-01-29 18:28:32.255340,Short,33.0,6199.66,22128.0
2024-01-29 18:28:32.255340,Long,67.0,12520.56,51407.0
2024-01-29 18:28:38.417702,Short,33.0,6199.66,22128.0
2024-01-29 18:28:38.417702,Long,67.0,12520.56,51407.0
2024-01-29 18:28:44.598570,Short,33.0,6199.66,22128.0
2024-01-29 18:28:44.598570,Long,67.0,12520.56,51407.0
2024-01-29 18:28:50.779710,Short,33.0,6199.66,22128.0
2024-01-29 18:28:50.779710,Long,67.0,12520.56,51407.0
2024-01-29 18:28:56.953400,Short,33.0,6199.66,22128.0
2024-01-29 18:28:56.953400,Long,67.0,12520.56,51407.0
2024-01-29 18:29:03.125342,Short,33.0,6199.66,22128.0
2024-01-29 18:29:03.125342,Long,67.0,12520.56,51407.0
2024-01-29 18:29:09.332246,Short,33.0,6199.66,22128.0
2024-01-29 18:29:09.332246,Long,67.0,12520.56,51407.0
2024-01-29 18:29:15.481288,Short,33.0,6195.47,22069.0
2024-01-29 18:29:15.481288,Long,67.0,12527.13,51456.0
2024-01-29 18:29:21.599688,Short,33.0,6195.47,22069.0
2024-01-29 18:29:21.599688,Long,67.0,12527.13,51456.0
2024-01-29 18:29:27.926308,Short,33.0,6195.47,22069.0
2024-01-29 18:29:27.926308,Long,67.0,12527.13,51456.0
2024-01-29 18:29:34.143729,Short,33.0,6195.47,22069.0
2024-01-29 18:29:34.143729,Long,67.0,12527.13,51456.0
2024-01-29 18:29:40.332324,Short,33.0,6195.47,22069.0
2024-01-29 18:29:40.332324,Long,67.0,12527.13,51456.0
2024-01-29 18:29:46.480192,Short,33.0,6195.47,22069.0
2024-01-29 18:29:46.480192,Long,67.0,12527.13,51456.0
2024-01-29 18:29:52.605454,Short,33.0,6195.47,22069.0
2024-01-29 18:29:52.605454,Long,67.0,12527.13,51456.0
2024-01-29 18:29:58.731942,Short,33.0,6195.47,22069.0
2024-01-29 18:29:58.731942,Long,67.0,12527.13,51456.0
2024-01-29 18:30:04.932824,Short,33.0,6195.47,22069.0
2024-01-29 18:30:04.932824,Long,67.0,12527.13,51456.0
2024-01-29 18:30:11.135900,Short,33.0,6195.47,22069.0
2024-01-29 18:30:11.135900,Long,67.0,12527.13,51456.0
2024-01-29 18:30:17.394707,Short,33.0,6140.41,21957.0
2024-01-29 18:30:17.394707,Long,67.0,12528.7,51454.0
2024-01-29 18:30:23.554713,Short,33.0,6140.41,21957.0
2024-01-29 18:30:23.554713,Long,67.0,12528.7,51454.0
2024-01-29 18:30:30.005734,Short,33.0,6140.41,21957.0
2024-01-29 18:30:30.005734,Long,67.0,12528.7,51454.0
2024-01-29 18:30:36.162012,Short,33.0,6140.41,21957.0
2024-01-29 18:30:36.162012,Long,67.0,12528.7,51454.0
2024-01-29 18:30:42.326985,Short,33.0,6140.41,21957.0
2024-01-29 18:30:42.326985,Long,67.0,12528.7,51454.0
2024-01-29 18:30:48.475595,Short,33.0,6140.41,21957.0
2024-01-29 18:30:48.475595,Long,67.0,12528.7,51454.0
2024-01-29 18:30:54.596898,Short,33.0,6140.41,21957.0
2024-01-29 18:30:54.596898,Long,67.0,12528.7,51454.0
2024-01-29 18:31:00.747530,Short,33.0,6140.41,21957.0
2024-01-29 18:31:00.747530,Long,67.0,12528.7,51454.0
2024-01-29 18:31:06.884709,Short,33.0,6140.41,21957.0
2024-01-29 18:31:06.884709,Long,67.0,12528.7,51454.0
2024-01-29 18:31:13.034098,Short,33.0,6140.41,21957.0
2024-01-29 18:31:13.034098,Long,67.0,12528.7,51454.0
2024-01-29 18:31:19.209982,Short,33.0,6133.02,21921.0
2024-01-29 18:31:19.209982,Long,67.0,12547.36,51509.0
2024-01-29 18:31:25.297695,Short,33.0,6133.02,21921.0
2024-01-29 18:31:25.297695,Long,67.0,12547.36,51509.0
2024-01-29 18:31:31.635030,Short,33.0,6133.02,21921.0
2024-01-29 18:31:31.635030,Long,67.0,12547.36,51509.0
2024-01-29 18:31:37.786076,Short,33.0,6133.02,21921.0
2024-01-29 18:31:37.786076,Long,67.0,12547.36,51509.0
2024-01-29 18:31:43.949025,Short,33.0,6133.02,21921.0
2024-01-29 18:31:43.949025,Long,67.0,12547.36,51509.0
2024-01-29 18:31:50.107719,Short,33.0,6133.02,21921.0
2024-01-29 18:31:50.107719,Long,67.0,12547.36,51509.0
2024-01-29 18:31:56.256281,Short,33.0,6133.02,21921.0
2024-01-29 18:31:56.256281,Long,67.0,12547.36,51509.0
2024-01-29 18:32:02.917332,Short,33.0,6133.02,21921.0
2024-01-29 18:32:02.917332,Long,67.0,12547.36,51509.0
2024-01-29 18:32:09.095923,Short,33.0,6133.02,21921.0
2024-01-29 18:32:09.095923,Long,67.0,12547.36,51509.0
2024-01-29 18:32:15.267369,Short,33.0,6133.02,21921.0
2024-01-29 18:32:15.267369,Long,67.0,12547.36,51509.0
2024-01-29 18:32:21.393951,Short,33.0,6128.89,21862.0
2024-01-29 18:32:21.393951,Long,67.0,12563.19,51599.0
2024-01-29 18:32:27.554503,Short,33.0,6128.89,21862.0
2024-01-29 18:32:27.554503,Long,67.0,12563.19,51599.0
2024-01-29 18:32:33.960934,Short,33.0,6128.89,21862.0
2024-01-29 18:32:33.960934,Long,67.0,12563.19,51599.0
2024-01-29 18:32:40.091488,Short,33.0,6128.89,21862.0
2024-01-29 18:32:40.091488,Long,67.0,12563.19,51599.0
2024-01-29 18:32:46.372581,Short,33.0,6128.89,21862.0
2024-01-29 18:32:46.372581,Long,67.0,12563.19,51599.0
2024-01-29 18:32:52.577556,Short,33.0,6128.89,21862.0
2024-01-29 18:32:52.577556,Long,67.0,12563.19,51599.0
2024-01-29 18:32:58.760475,Short,33.0,6128.89,21862.0
2024-01-29 18:32:58.760475,Long,67.0,12563.19,51599.0
2024-01-29 18:33:04.974102,Short,33.0,6128.89,21862.0
2024-01-29 18:33:04.974102,Long,67.0,12563.19,51599.0
2024-01-29 18:33:11.130635,Short,33.0,6128.89,21862.0
2024-01-29 18:33:11.130635,Long,67.0,12563.19,51599.0
2024-01-29 18:33:17.350255,Short,33.0,6128.89,21862.0
2024-01-29 18:33:17.350255,Long,67.0,12563.19,51599.0
2024-01-29 18:33:23.472964,Short,33.0,6128.32,21848.0
2024-01-29 18:33:23.472964,Long,67.0,12570.89,51653.0
2024-01-29 18:33:29.749409,Short,33.0,6128.32,21848.0
2024-01-29 18:33:29.749409,Long,67.0,12570.89,51653.0
2024-01-29 18:33:36.138176,Short,33.0,6128.32,21848.0
2024-01-29 18:33:36.138176,Long,67.0,12570.89,51653.0
2024-01-29 18:33:42.445200,Short,33.0,6128.32,21848.0
2024-01-29 18:33:42.445200,Long,67.0,12570.89,51653.0
2024-01-29 18:33:48.764830,Short,33.0,6128.32,21848.0
2024-01-29 18:33:48.764830,Long,67.0,12570.89,51653.0
2024-01-29 18:33:54.907784,Short,33.0,6128.32,21848.0
2024-01-29 18:33:54.907784,Long,67.0,12570.89,51653.0
2024-01-29 18:34:01.086838,Short,33.0,6128.32,21848.0
2024-01-29 18:34:01.086838,Long,67.0,12570.89,51653.0
2024-01-29 18:34:07.439611,Short,33.0,6128.32,21848.0
2024-01-29 18:34:07.439611,Long,67.0,12570.89,51653.0
2024-01-29 18:34:13.781826,Short,33.0,6128.32,21848.0
2024-01-29 18:34:13.781826,Long,67.0,12570.89,51653.0
2024-01-29 18:34:20.082649,Short,33.0,6128.32,21848.0
2024-01-29 18:34:20.082649,Long,67.0,12570.89,51653.0
2024-01-29 18:34:26.232773,Short,33.0,6126.7,21791.0
2024-01-29 18:34:26.232773,Long,67.0,12580.23,51804.0
2024-01-29 18:34:32.401252,Short,33.0,6126.7,21791.0
2024-01-29 18:34:32.401252,Long,67.0,12580.23,51804.0
2024-01-29 18:34:38.852978,Short,33.0,6126.7,21791.0
2024-01-29 18:34:38.852978,Long,67.0,12580.23,51804.0
2024-01-29 18:34:45.002111,Short,33.0,6126.7,21791.0
2024-01-29 18:34:45.002111,Long,67.0,12580.23,51804.0
2024-01-29 18:34:51.157982,Short,33.0,6126.7,21791.0
2024-01-29 18:34:51.157982,Long,67.0,12580.23,51804.0
2024-01-29 18:34:57.313981,Short,33.0,6126.7,21791.0
2024-01-29 18:34:57.313981,Long,67.0,12580.23,51804.0
2024-01-29 18:35:03.498110,Short,33.0,6126.7,21791.0
2024-01-29 18:35:03.498110,Long,67.0,12580.23,51804.0
2024-01-29 18:35:09.651491,Short,33.0,6126.7,21791.0
2024-01-29 18:35:09.651491,Long,67.0,12580.23,51804.0
2024-01-29 18:35:15.882833,Short,33.0,6126.7,21791.0
2024-01-29 18:35:15.882833,Long,67.0,12580.23,51804.0
2024-01-29 18:35:22.094052,Short,33.0,6126.7,21791.0
2024-01-29 18:35:22.094052,Long,67.0,12580.23,51804.0
2024-01-29 18:35:28.292721,Short,33.0,6123.31,21775.0
2024-01-29 18:35:28.292721,Long,67.0,12593.07,51854.0
2024-01-29 18:35:34.427870,Short,33.0,6123.31,21775.0
2024-01-29 18:35:34.427870,Long,67.0,12593.07,51854.0
2024-01-29 18:35:40.799248,Short,33.0,6123.31,21775.0
2024-01-29 18:35:40.799248,Long,67.0,12593.07,51854.0
2024-01-29 18:35:47.010057,Short,33.0,6123.31,21775.0
2024-01-29 18:35:47.010057,Long,67.0,12593.07,51854.0
2024-01-29 18:35:53.169094,Short,33.0,6123.31,21775.0
2024-01-29 18:35:53.169094,Long,67.0,12593.07,51854.0
2024-01-29 18:35:59.256563,Short,33.0,6123.31,21775.0
2024-01-29 18:35:59.256563,Long,67.0,12593.07,51854.0
2024-01-29 18:36:05.324070,Short,33.0,6123.31,21775.0
2024-01-29 18:36:05.324070,Long,67.0,12593.07,51854.0
2024-01-29 18:36:11.473393,Short,33.0,6123.31,21775.0
2024-01-29 18:36:11.473393,Long,67.0,12593.07,51854.0
2024-01-29 18:36:17.724743,Short,33.0,6123.31,21775.0
2024-01-29 18:36:17.724743,Long,67.0,12593.07,51854.0
2024-01-29 18:36:23.924801,Short,33.0,6123.31,21775.0
2024-01-29 18:36:23.924801,Long,67.0,12593.07,51854.0
2024-01-29 18:36:30.116609,Short,33.0,6121.61,21755.0
2024-01-29 18:36:30.116609,Long,67.0,12613.77,51893.0
2024-01-29 18:36:36.264258,Short,33.0,6121.61,21755.0
2024-01-29 18:36:36.264258,Long,67.0,12613.77,51893.0
2024-01-29 18:36:42.746933,Short,33.0,6121.61,21755.0
2024-01-29 18:36:42.746933,Long,67.0,12613.77,51893.0
2024-01-29 18:36:48.975860,Short,33.0,6121.61,21755.0
2024-01-29 18:36:48.975860,Long,67.0,12613.77,51893.0
2024-01-29 18:36:55.254924,Short,33.0,6121.61,21755.0
2024-01-29 18:36:55.254924,Long,67.0,12613.77,51893.0
2024-01-29 18:37:01.426029,Short,33.0,6121.61,21755.0
2024-01-29 18:37:01.426029,Long,67.0,12613.77,51893.0
2024-01-29 18:37:07.692984,Short,33.0,6121.61,21755.0
2024-01-29 18:37:07.692984,Long,67.0,12613.77,51893.0
2024-01-29 18:37:13.908019,Short,33.0,6121.61,21755.0
2024-01-29 18:37:13.908019,Long,67.0,12613.77,51893.0
2024-01-29 18:37:20.236590,Short,33.0,6121.61,21755.0
2024-01-29 18:37:20.236590,Long,67.0,12613.77,51893.0
2024-01-29 18:37:26.505881,Short,33.0,6121.61,21755.0
2024-01-29 18:37:26.505881,Long,67.0,12613.77,51893.0
2024-01-29 18:37:32.639475,Short,33.0,6127.68,21743.0
2024-01-29 18:37:32.639475,Long,67.0,12631.7,51918.0
2024-01-29 18:37:38.910207,Short,33.0,6127.68,21743.0
2024-01-29 18:37:38.910207,Long,67.0,12631.7,51918.0
2024-01-29 18:37:45.387715,Short,33.0,6127.68,21743.0
2024-01-29 18:37:45.387715,Long,67.0,12631.7,51918.0
2024-01-29 18:37:51.541620,Short,33.0,6127.68,21743.0
2024-01-29 18:37:51.541620,Long,67.0,12631.7,51918.0
2024-01-29 18:37:57.668745,Short,33.0,6127.68,21743.0
2024-01-29 18:37:57.668745,Long,67.0,12631.7,51918.0
2024-01-29 18:38:03.955868,Short,33.0,6127.68,21743.0
2024-01-29 18:38:03.955868,Long,67.0,12631.7,51918.0
2024-01-29 18:38:10.110746,Short,33.0,6127.68,21743.0
2024-01-29 18:38:10.110746,Long,67.0,12631.7,51918.0
2024-01-29 18:38:16.406403,Short,33.0,6127.68,21743.0
2024-01-29 18:38:16.406403,Long,67.0,12631.7,51918.0
2024-01-29 18:38:22.729264,Short,33.0,6127.68,21743.0
2024-01-29 18:38:22.729264,Long,67.0,12631.7,51918.0
2024-01-29 18:38:29.082974,Short,33.0,6127.68,21743.0
2024-01-29 18:38:29.082974,Long,67.0,12631.7,51918.0
2024-01-29 18:38:35.682964,Short,33.0,6128.42,21726.0
2024-01-29 18:38:35.682964,Long,67.0,12644.86,51963.0
2024-01-29 18:38:42.085201,Short,33.0,6128.42,21726.0
2024-01-29 18:38:42.085201,Long,67.0,12644.86,51963.0
2024-01-29 18:38:48.434074,Short,33.0,6128.42,21726.0
2024-01-29 18:38:48.434074,Long,67.0,12644.86,51963.0
2024-01-29 18:38:54.530223,Short,33.0,6128.42,21726.0
2024-01-29 18:38:54.530223,Long,67.0,12644.86,51963.0
2024-01-29 18:39:00.670104,Short,33.0,6128.42,21726.0
2024-01-29 18:39:00.670104,Long,67.0,12644.86,51963.0
2024-01-29 18:39:06.826312,Short,33.0,6128.42,21726.0
2024-01-29 18:39:06.826312,Long,67.0,12644.86,51963.0
2024-01-29 18:39:12.971918,Short,33.0,6128.42,21726.0
2024-01-29 18:39:12.971918,Long,67.0,12644.86,51963.0
2024-01-29 18:39:19.119472,Short,33.0,6128.42,21726.0
2024-01-29 18:39:19.119472,Long,67.0,12644.86,51963.0
2024-01-29 18:39:25.275278,Short,33.0,6128.42,21726.0
2024-01-29 18:39:25.275278,Long,67.0,12644.86,51963.0
2024-01-29 18:39:31.502967,Short,33.0,6125.84,21664.0
2024-01-29 18:39:31.502967,Long,67.0,12658.54,52039.0
2024-01-29 18:39:37.682481,Short,33.0,6125.84,21664.0
2024-01-29 18:39:37.682481,Long,67.0,12658.54,52039.0
2024-01-29 18:39:43.912751,Short,33.0,6125.84,21664.0
2024-01-29 18:39:43.912751,Long,67.0,12658.54,52039.0
2024-01-29 18:39:50.628350,Short,33.0,6125.84,21664.0
2024-01-29 18:39:50.628350,Long,67.0,12658.54,52039.0
2024-01-29 18:39:56.763313,Short,33.0,6125.84,21664.0
2024-01-29 18:39:56.763313,Long,67.0,12658.54,52039.0
